,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
16894,Honda,City,12.0,65000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,2.75,15.1924613003096
16897,Renault,Duster,8.0,61000.0,Individual,Diesel,Manual,20.46,1461.0,83.8,5.0,6.75,14.16888888888889
16898,Maruti,Ciaz,6.0,50000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5.0,7.0,12.385
16900,Honda,City,12.0,80661.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,3.9,15.84
16901,Mahindra,KUV,5.0,70000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6.0,2.75,7.5
16902,Toyota,Innova,8.0,160000.0,Dealer,Diesel,Manual,12.99,2494.0,100.0,8.0,11.75,24.848359375
16904,Honda,City,6.0,51000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,5.25,14.945
16905,Hyundai,Grand,3.0,35000.0,Individual,Petrol,Automatic,18.9,1197.0,81.86,5.0,5.5,7.23
16907,Maruti,Swift,11.0,27284.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,2.91,7.746715686274511
16909,Maruti,Ertiga,2.0,9001.0,Dealer,Petrol,Automatic,18.69,1462.0,103.0,7.0,10.59,10.34
16910,Hyundai,Santro,13.0,80000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,1.2,6.376
16911,Mahindra,Scorpio,14.0,74000.0,Dealer,Diesel,Manual,13.5,2179.0,115.0,5.0,2.75,17.309853556485354
16915,Toyota,Innova,5.0,70000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,9.45,24.848359375
16916,Hyundai,i20,4.0,110000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,8.0,11.615
16918,Maruti,Vitara,3.0,20180.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,9.75,10.815
16919,Maruti,Swift,9.0,79000.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5.0,3.69,7.746715686274511
16920,Maruti,Swift Dzire,10.0,170000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,2.7,8.329472891566265
16921,Tata,Safari,6.0,50000.0,Individual,Diesel,Manual,14.0,2179.0,138.1,7.0,6.25,18.13
16923,Hyundai,Creta,2.0,65972.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,13.6,16.56
16925,Maruti,Vitara,5.0,65000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.51,10.815
16926,Renault,KWID,5.0,26957.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,3.65,5.51
16928,Honda,City,13.0,91000.0,Dealer,Petrol,Manual,16.0,1493.0,106.0,5.0,2.35,14.74
16929,Maruti,Baleno,2.0,10000.0,Individual,Petrol,Manual,21.01,1197.0,81.8,5.0,5.5,8.595
16931,Maruti,Swift,7.0,25000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,4.05,7.746715686274511
16932,Hyundai,Grand,5.0,20000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,5.0,7.24
16934,Hyundai,i20,8.0,50000.0,Individual,Petrol,Manual,18.5,1197.0,82.85,5.0,4.25,10.92
16935,Honda,Amaze,5.0,40000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,4.75,8.47
16936,Maruti,Alto,13.0,110000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,1.2,4.112027027027027
16937,Honda,WR-V,4.0,62736.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,7.85,12.315
16938,Hyundai,i20,7.0,48100.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,4.95,10.810042134831459
16939,Maruti,Vitara,2.0,15000.0,Individual,Diesel,Automatic,24.3,1248.0,88.5,5.0,9.42,10.815
16941,Maruti,Ertiga,8.0,55000.0,Dealer,Diesel,Manual,24.2,1498.0,93.87,7.0,5.5,10.45789156626506
16942,Hyundai,i20,7.0,49000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5.0,5.52,10.81
16944,Maruti,Swift Dzire,13.0,115000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,3.5,8.329472891566265
16945,Hyundai,i10,8.0,45000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,2.8,7.138266666666667
16947,Maruti,Swift,2.0,7000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,6.1,7.515
16948,Maruti,Vitara,4.0,45000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.5,10.815
16950,Maruti,Swift,8.0,51200.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,4.7,7.85
16951,Renault,Duster,5.0,140000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,6.8,14.16888888888889
16953,Maruti,Swift,3.0,25000.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5.0,6.45,7.97
16954,Maruti,Vitara,2.0,31000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,9.0,10.815
16955,Hyundai,i20,11.0,70000.0,Individual,Petrol,Manual,17.0,1197.0,80.0,5.0,2.0,10.810042134831459
16956,Hyundai,Verna,5.0,35000.0,Individual,Diesel,Manual,24.8,1396.0,88.7,5.0,6.55,14.655
16959,Hyundai,Elantra,6.0,50000.0,Dealer,Petrol,Automatic,14.62,1999.0,149.92,5.0,8.5,23.04
16960,Tata,Safari,9.0,72000.0,Dealer,Diesel,Manual,13.93,2179.0,138.1,7.0,4.5,18.13
16961,Hyundai,Creta,4.0,70000.0,Individual,Diesel,Manual,21.38,1396.0,88.7,5.0,8.3,15.71
16964,Maruti,Swift Dzire,9.0,120000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,3.0,8.329472891566265
16967,Maruti,Wagon R,10.0,97319.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,3.0,6.295
16968,Tata,Safari,6.0,145000.0,Individual,Diesel,Manual,14.0,2179.0,138.1,7.0,5.5,18.13
16969,Mahindra,Scorpio,6.0,48000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,8.5,17.45
16971,Hyundai,i20,3.0,35000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,7.0,11.625
16972,Honda,City,4.0,19000.0,Individual,Petrol,Manual,17.8,1497.0,117.3,5.0,8.5,14.52
16973,Maruti,Alto,6.0,49000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,2.35,4.112027027027027
16974,Hyundai,Verna,12.0,78666.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,1.6,14.578887559808614
16975,Hyundai,i10,5.0,44633.0,Dealer,Petrol,Manual,19.81,1086.0,68.1,5.0,4.5,7.51
16976,Hyundai,i20,11.0,80000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,4.25,11.12
16977,Hyundai,Grand,4.0,29945.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5.0,6.25,7.24
16978,Hyundai,Grand,8.0,31178.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5.0,4.0,7.24
16979,Hyundai,Creta,4.0,19543.0,Individual,Petrol,Manual,13.0,1591.0,121.3,5.0,11.0,16.955
16980,Maruti,Ciaz,4.0,26000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,7.4,11.73
16981,Volkswagen,Polo,5.0,29000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5.0,7.95,9.74
16982,Hyundai,Verna,8.0,48000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,5.1,13.505
16983,Hyundai,Creta,5.0,48000.0,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,8.4,16.085
16985,Maruti,Baleno,3.0,50000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.0,9.045
16986,Hyundai,i10,10.0,68000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,2.5,7.138266666666667
16987,Ford,Figo,5.0,27000.0,Dealer,Petrol,Automatic,17.01,1499.0,110.4,5.0,5.35,8.737458333333333
16990,Hyundai,Verna,9.0,68000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,4.1,13.49
16992,Mahindra,KUV100,3.0,15000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,5.0,4.7,7.68
16993,Maruti,Celerio,5.0,18540.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,4.29,6.04
16995,Hyundai,i20,6.0,48000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,6.35,11.625
16997,Toyota,Innova,4.0,36639.0,Dealer,Diesel,Automatic,13.68,2393.0,147.51,8.0,16.5,24.67
16999,Maruti,Swift,3.0,18000.0,Dealer,Diesel,Automatic,28.4,1248.0,74.0,5.0,8.35,7.746715686274511
17000,Maruti,Alto,5.0,143000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,1.7,3.92
17001,Mahindra,KUV100,3.0,40000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,5.0,6.8,7.6455
17002,Maruti,Wagon R,10.0,78562.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,2.6,6.48
17003,Honda,City,6.0,54000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5.0,7.95,14.945
17005,Maruti,Alto,8.0,80000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,2.5,3.92
17006,Maruti,Swift Dzire,4.0,41000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,4.7,8.329472891566265
17007,Volkswagen,Polo,6.0,63000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5.0,6.5,9.286482558139534
17009,Maruti,Ciaz,4.0,44000.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,8.15,11.595719424460432
17010,Maruti,Alto,9.0,65535.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,2.75,4.112027027027027
17012,Hyundai,i20,4.0,35000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,5.8,10.810042134831459
17015,Tata,Tiago,4.0,50000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,3.9,6.77
17016,Maruti,Baleno,4.0,34676.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,7.1,9.31
17017,Tata,Safari,8.0,68192.0,Dealer,Diesel,Manual,14.1,2179.0,147.94,7.0,5.5,18.13
17018,Maruti,Swift,6.0,50000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,4.35,7.715
17020,Skoda,Rapid,7.0,50900.0,Dealer,Petrol,Manual,15.0,1598.0,103.5,5.0,4.0,11.65
17021,Maruti,Wagon R,8.0,48000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,3.25,6.295
17024,Honda,Amaze,2.0,2200.0,Dealer,Petrol,Automatic,18.1,1199.0,88.7,5.0,7.9,8.76
17027,Hyundai,Santro,9.0,106346.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,2.2,6.376
17028,Toyota,Innova,8.0,76000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,8.0,9.95,24.848359375
17031,Hyundai,i20,9.0,73000.0,Dealer,Diesel,Manual,23.0,1396.0,90.0,5.0,3.95,11.25
17033,Maruti,Swift,3.0,28000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,8.0,7.746715686274511
17034,Maruti,Celerio,3.0,21000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5.0,5.1,6.275
17036,Skoda,Rapid,7.0,49000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,6.25,12.28091836734694
17037,Hyundai,i20,6.0,47000.0,Dealer,Petrol,Manual,18.5,1197.0,82.85,5.0,5.4,10.565
17038,Skoda,Rapid,2.0,35000.0,Individual,Diesel,Automatic,21.72,1498.0,108.6,5.0,10.0,12.28091836734694
17039,Tata,Nexon,3.0,43000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,8.95,12.96
17040,Maruti,Alto,4.0,35000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,2.8,3.885
17044,Toyota,Innova,7.0,78000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,9.65,24.848359375
17045,Ford,Figo,5.0,70000.0,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,2.7,8.84
17046,Maruti,Ignis,3.0,14188.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,4.7,7.074298245614036
17047,Maruti,Baleno,4.0,65000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,5.2,8.995
17048,Maruti,Swift Dzire,3.0,70000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,6.41,8.329472891566265
17049,Maruti,Swift Dzire,4.0,21000.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,6.5,8.62
17050,Hyundai,Santro,11.0,74000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,2.65,6.376
17052,Mahindra,XUV500,6.0,39838.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,10.95,20.0
17054,Hyundai,Venue,1.0,6500.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,9.49,11.073431372549019
17055,Renault,KWID,3.0,40000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,3.0,4.645
17056,Honda,City,4.0,40000.0,Individual,Petrol,Manual,17.8,1497.0,117.3,5.0,8.4,15.91
17057,Tata,Nexon,4.0,95000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,8.25,13.07
17058,Ford,Ecosport,2.0,14000.0,Dealer,Petrol,Automatic,14.7,1496.0,120.69,5.0,9.8,11.16
17061,Maruti,Alto,9.0,70000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,2.31,4.112027027027027
17064,Hyundai,i20,3.0,5000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,8.15,11.12
17066,Mahindra,XUV500,2.0,20000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,16.67,19.98
17067,Maruti,Wagon R,4.0,43000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,3.99,6.25
17068,Hyundai,Verna,3.0,26000.0,Dealer,Petrol,Automatic,17.0,1591.0,121.3,5.0,10.4,13.505
17070,Maruti,Ciaz,6.0,30000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5.0,6.0,11.535
17074,Maruti,Swift,4.0,25000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,6.25,8.345
17075,Hyundai,Verna,4.0,100000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,8.39,16.095
17076,Mahindra,XUV500,5.0,15000.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,16.2,21.37
17078,Hyundai,Grand,7.0,89000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,4.25,7.071195054945055
17079,Hyundai,i20,3.0,10114.0,Dealer,Petrol,Manual,18.6,1197.0,81.86,5.0,6.9,10.565
17080,Mahindra,XUV500,8.0,60000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,5.0,19.91
17081,Maruti,Alto,1.0,5000.0,Individual,Petrol,Manual,22.05,796.0,47.3,5.0,3.2,4.195
17082,Maruti,Celerio,3.0,20000.0,Individual,Petrol,Manual,21.63,998.0,67.0,5.0,5.85,6.455
17084,Maruti,Baleno,4.0,21000.0,Dealer,Petrol,Automatic,19.56,1197.0,81.8,5.0,6.8,8.78
17085,Maruti,Vitara,5.0,36355.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.65,10.815
17086,Renault,Triber,1.0,4500.0,Individual,Petrol,Manual,20.0,999.0,71.0,7.0,7.7,7.53
17087,Maruti,Swift,5.0,70000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,4.97,7.746715686274511
17090,Honda,Amaze,2.0,8700.0,Individual,Petrol,Manual,19.5,1199.0,88.76,5.0,7.5,8.74
17091,Hyundai,Verna,11.0,100000.0,Individual,Petrol,Manual,16.2,1599.0,103.2,5.0,3.0,14.42
17092,Maruti,Ciaz,4.0,26000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,7.4,11.73
17093,Maruti,Alto,13.0,30000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,2.0,4.112027027027027
17095,Honda,City,8.0,55243.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,5.6,15.84
17096,Hyundai,Grand,6.0,25000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,5.0,7.52
17097,Hyundai,Verna,8.0,35212.0,Dealer,Diesel,Manual,25.0,1493.0,113.42,5.0,5.0,15.69
17100,Tata,Harrier,2.0,21655.0,Dealer,Diesel,Manual,17.0,1956.0,138.1,5.0,16.6,21.445
17101,Maruti,Swift Dzire,8.0,46100.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,4.75,8.75
17102,Ford,Figo,10.0,40000.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,3.55,7.7
17103,Nissan,Kicks,2.0,10000.0,Individual,Petrol,Manual,14.23,1498.0,104.55,5.0,9.5,14.795
17104,Tata,Nexon,3.0,31000.0,Dealer,Diesel,Automatic,21.5,1497.0,108.5,5.0,8.45,11.881666666666668
17108,Honda,City,5.0,34000.0,Individual,Diesel,Manual,26.0,1498.0,98.6,5.0,10.25,16.88
17109,Mahindra,Bolero,6.0,66274.0,Dealer,Diesel,Manual,13.6,2523.0,63.0,7.0,4.78,9.77
17110,Maruti,Swift Dzire,11.0,133000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,3.4,8.329472891566265
17111,Volkswagen,Vento,4.0,16219.0,Dealer,Petrol,Manual,17.69,999.0,108.62,5.0,8.45,13.294659090909091
17112,Tata,Tiago,2.0,10000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,5.1,6.773722222222222
17113,Hyundai,Grand,4.0,56169.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,5.5,7.52
17114,Maruti,Baleno,5.0,90000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,5.9,8.693429752066116
17115,Maruti,Wagon R,7.0,31692.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,3.3,6.3
17117,Maruti,Swift,3.0,80000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,6.75,7.746715686274511
17120,Hyundai,Grand,2.0,5000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,5.9,6.585
17125,Volkswagen,Vento,2.0,15000.0,Individual,Diesel,Manual,22.27,1498.0,108.6,5.0,9.0,13.294659090909091
17127,Hyundai,i10,10.0,51359.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,3.2,7.138266666666667
17128,Skoda,Rapid,9.0,79000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,4.6,12.28091836734694
17129,Maruti,Eeco,9.0,65000.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5.0,1.75,4.710000000000001
17131,Tata,Nexon,3.0,42388.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,8.95,13.07
17133,Maruti,Celerio,6.0,50000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,3.5,5.83
17134,Maruti,Vitara,3.0,9000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,9.6,10.815
17138,Maruti,Swift Dzire,5.0,40000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,6.5,8.329472891566265
17139,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,3.9,6.92
17140,Maruti,Alto,12.0,70000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,1.3,4.112027027027027
17141,Maruti,Alto,3.0,25000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,3.85,4.112027027027027
17142,Hyundai,Verna,7.0,70000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,4.5,14.578887559808614
17143,Maruti,Swift,3.0,26000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5.0,6.1,8.155
17144,Honda,Jazz,6.0,40000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,6.65,10.077314814814814
17146,Hyundai,Grand,3.0,30000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,4.5,6.585
17148,Maruti,Baleno,2.0,8800.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,6.75,8.55
17150,Hyundai,Santro,12.0,40000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,2.66,6.376
17151,Hyundai,Verna,7.0,90000.0,Individual,Diesel,Manual,22.32,1582.0,126.32,5.0,5.9,15.465
17152,Ford,Freestyle,2.0,17000.0,Individual,Petrol,Manual,19.0,1194.0,94.68,5.0,6.3,8.245
17153,Maruti,Swift,8.0,106000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,3.5,7.746715686274511
17155,Honda,Jazz,11.0,56161.0,Dealer,Petrol,Manual,16.0,1198.0,90.0,5.0,3.19,10.175
17156,Ford,Figo,10.0,35000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,3.0,9.61
17157,Ford,Ecosport,6.0,100000.0,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,7.0,11.985
17158,Maruti,Swift,8.0,67000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,3.0,7.746715686274511
17159,Maruti,Swift,4.0,28000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,6.29,8.345
17160,Honda,City,15.0,38000.0,Individual,Petrol,Manual,16.9,1497.0,100.0,5.0,2.0,14.52
17162,Maruti,Swift,4.0,5000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5.0,5.7,7.715
17163,Maruti,Ertiga,4.0,50000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,8.0,10.45789156626506
17165,Maruti,Baleno,5.0,20000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,5.99,8.39
17166,Renault,KWID,4.0,20000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,3.0,4.9
17167,Toyota,Innova,12.0,180000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,4.0,24.848359375
17169,Skoda,Rapid,7.0,70000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,5.25,12.28091836734694
17171,Mahindra,Scorpio,7.0,69000.0,Dealer,Diesel,Automatic,11.79,2179.0,120.0,7.0,6.5,16.59
17172,Skoda,Rapid,5.0,60000.0,Individual,Diesel,Automatic,21.66,1498.0,103.52,5.0,8.5,12.28091836734694
17173,Maruti,Ciaz,7.0,120000.0,Individual,Diesel,Manual,26.21,1248.0,88.5,5.0,5.8,11.595719424460432
17174,Hyundai,Grand,6.0,50215.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,4.5,7.52
17175,Hyundai,Venue,2.0,18700.0,Individual,Diesel,Manual,23.7,1396.0,88.7,5.0,10.45,12.135
17176,Hyundai,Santro,7.0,35000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,3.0,6.376
17177,Maruti,Ciaz,5.0,100000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,6.6,11.595719424460432
17179,Toyota,Innova,10.0,68830.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,6.85,24.848359375
17182,Hyundai,Verna,2.0,5630.0,Dealer,Petrol,Manual,17.0,1591.0,121.3,5.0,9.75,13.505
17184,Hyundai,i20,6.0,109555.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,6.55,11.26
17186,Hyundai,Verna,12.0,90000.0,Individual,Diesel,Manual,18.1,1493.0,110.0,5.0,2.9,14.685
17187,Honda,Amaze,8.0,75000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.9,10.475
17190,Maruti,Ertiga,2.0,8000.0,Dealer,Petrol,Automatic,17.99,1462.0,103.26,7.0,10.99,10.615
17191,Maruti,Ciaz,4.0,40000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,8.0,11.595719424460432
17194,Maruti,Ignis,3.0,50000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,4.5,7.63
17195,Hyundai,Santro,8.0,76945.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,3.5,6.376
17196,Maruti,Alto,7.0,110000.0,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,2.0,4.112027027027027
17198,Honda,City,4.0,53000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5.0,10.95,15.84
17199,Maruti,Swift,4.0,62904.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,7.0,7.746715686274511
17200,Hyundai,Verna,9.0,58000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,6.25,16.375
17201,Volkswagen,Vento,4.0,49000.0,Dealer,Diesel,Automatic,22.15,1498.0,108.6,5.0,9.5,13.294659090909091
17202,Mahindra,XUV500,4.0,54212.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,13.5,19.39
17204,Honda,Amaze,2.0,8760.0,Dealer,Petrol,Automatic,19.0,1199.0,88.76,5.0,8.0,9.1
17206,Renault,Duster,8.0,62000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,3.95,14.16888888888889
17207,Renault,KWID,4.0,40000.0,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,3.5,5.01
17208,Maruti,Swift Dzire,5.0,70000.0,Individual,Diesel,Automatic,26.59,1248.0,74.0,5.0,6.75,8.329472891566265
17209,Maruti,Ciaz,3.0,40000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,8.0,11.595719424460432
17210,Hyundai,i10,11.0,70000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,1.7,7.138266666666667
17211,Hyundai,Creta,6.0,52000.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,9.25,16.308185053380782
17212,Hyundai,i20,6.0,80131.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,6.25,11.625
17213,Maruti,Celerio,5.0,41944.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,4.85,6.275
17214,Hyundai,Elantra,5.0,28000.0,Dealer,Petrol,Automatic,14.62,1999.0,149.92,5.0,15.25,23.91
17215,Maruti,Vitara,4.0,20000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,8.0,10.815
17216,Honda,Civic,11.0,60000.0,Individual,Petrol,Manual,13.5,1799.0,130.0,5.0,2.75,23.235
17217,Maruti,Ertiga,4.0,68000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,9.0,10.45789156626506
17219,Hyundai,Verna,7.0,89000.0,Dealer,Diesel,Automatic,22.32,1582.0,126.32,5.0,5.5,14.578887559808614
17220,Maruti,Swift,7.0,90000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,3.9,7.746715686274511
17221,Mahindra,Bolero,11.0,47000.0,Dealer,Diesel,Manual,14.0,2523.0,83.0,7.0,5.45,9.775352564102565
17223,Ford,Ecosport,4.0,63000.0,Dealer,Petrol,Manual,15.9,1496.0,120.69,5.0,8.65,11.718629283489095
17224,Honda,City,7.0,67000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,5.49,16.255
17225,Ford,Figo,5.0,49392.0,Dealer,Petrol,Manual,18.16,1196.0,86.8,5.0,5.75,7.7
17226,Honda,WR-V,4.0,65000.0,Individual,Diesel,Manual,25.5,1498.0,98.6,5.0,8.0,12.745
